ticker,publishedAt,headline,summary,source,category
XOM,2026-08-31 19:07:42,Oil Stocks Don’t Need to Double for This ETF to Explode. Here’s How 2X Energy Leverage Works,"A leveraged energy ETF already turned a solid sector rally into something far bigger in 2026, and the math behind how that happens is both more powerful and more dangerous than most investors realize.",Yahoo,company
PG,2026-08-31 19:10:18,Top dow jones movers in Monday's session,Get insights into the dow jones index performance on Monday. Explore the top gainers and losers within the dow jones index in today's session.,ChartMill,company
PG,2026-08-31 20:41:01,These 3 Dividend Stocks Make a Strong Case for Skipping XLP,"XLP holds dozens of consumer staples names, but a handful of its biggest positions tell completely different stories about yield, growth, and value that the ETF quietly blurs together.",Yahoo,company
XOM,2026-08-31 21:24:13,Energy Expert Warns Venezuela’s 65 Billion-Barrel Oil Deal Won’t Fix Supply Anytime Soon,"Venezuela sits on a staggering share of the world's proven oil reserves, and a new U.S. deal just handed American companies a major stake in them. But one energy expert says investors may be wildly misjudging when any of that oil actually reaches the market.",Yahoo,company
XOM,2026-08-31 21:31:00,"Tesla, PG&E, Nvidia, SLB, Pinterest, and More Stocks That Explain Today’s Market",FEATURE  Stocks fell to start the week as oil prices rose after the U.S. launched its first strikes against Iran in weeks. The odds of an interest-rate rate hike in September also continued to increase after Federal Reserve Chairman Kevin Warsh’s Jackson Hole speech last week.,Yahoo,company
PG,2026-08-31 23:26:37,Procter & Gamble (PG) Faces New Shareholder Proposals Ahead Of October 2026 Meeting,"Procter & Gamble (NYSE: PG) faces multiple shareholder proposals on governance ahead of its October 2026 annual meeting. Investor groups are pushing for lower thresholds to call special meetings and tighter rules on shareholder proposal eligibility. Shareholders have also filed proposals seeking more detailed reporting on the company’s charitable contributions. Procter & Gamble has filed a proxy statement urging votes against several of the initiatives, while advocacy groups campaign...",Yahoo,company
XOM,2026-08-31 23:26:47,How ExxonMobil’s Bid for Shell’s U.S. Chemicals Assets Could Reshape the XOM Investment Story,"Earlier this week, reports emerged that ExxonMobil Holdings joined several bidders for Shell’s U.S. chemicals division, an asset spanning four plants in Louisiana, Texas, and Pennsylvania that could be sold for about US$8.00 billion as Shell continues to reshape its portfolio through disposals. This potential acquisition would deepen ExxonMobil’s footprint in U.S. chemicals at a time when Shell is monetizing assets that recently contributed meaningfully to its quarterly earnings. We’ll now...",Yahoo,company
XOM,2026-09-01 00:54:47,Trump Says Exxon Will Enter Venezuela as Oil Investment Ramps Up,"President Donald Trump said ExxonMobil Holdings Corporation (NYSE:XOM) is among the major oil companies preparing to enter Venezuela, signaling a potential reversal of Exxon’s nearly two-decade absence from the country. Exxon previously exited after Venezuela nationalized its assets in 2007. The company sent a technical team to study opportunities in Venezuela in March but has […]",Yahoo,company
PG,2026-09-01 00:57:25,Why P&G’s 3% Yield Could Matter More to Long-Term Dividend Investors,"The Procter & Gamble Company (NYSE:PG) remains one of the most established dividend-growth companies in the market. At a roughly 3.00% yield, P&G may not look particularly exciting to investors searching for high current income. But for dividend-growth investors, the more important question is what that income stream can become over time. P&G increased its […]",Yahoo,company
XOM,2026-09-01 03:07:50,"Why ExxonMobil, Chevron, SLB, and Other Energy Stocks Climbed Today",Oil prices are rising again.,Yahoo,company
XOM,2026-09-01 03:15:15,Exxon Gains 2% While Washington Leaves It Outside $4 Gas Talks,"Crude's return above $90 boosts cash flow, but Exxon's White House exclusion creates a new political discount.",Yahoo,company
XOM,2026-09-01 03:15:50,Where CVX's $119 billion Of Shareholder Cash Came From,"A torrent of cash returned to Chevron owners has powered market-beating returns, but it raises a sharp question about where the energy giant goes from here.",Yahoo,company
XOM,2026-09-01 03:35:00,This Oil Major Is Perfectly Positioned to Benefit From Trump's Oil Deal With Venezuela,The Trump deal to acquire Venezuelan oil could be a windfall for Chevron.,Yahoo,company
XOM,2026-09-01 07:49:00,Jim Cramer Warns of ‘Unholy Developments’ Crushing Rate-Cut Hopes as Brent Tops $92 After Strait of Hormuz Attacks,Jim Cramer warns &#39;unholy developments&#39; and a hawkish Fed will crush rate cut hopes as Brent crude tops $92 after Middle East tanker attacks.,Benzinga,company
XOM,2026-09-01 08:03:27,"Why Are XOM, CVX, GEV Stocks Rising Overnight?","According to a report from Reuters, Exxon Mobil, Chevron, GE Vernova, as well as India's ONGC, Italy's Eni, and Colombia's GeoPark are close to closing energy deals in Venezuela after months of negotiations.",Yahoo,company
XOM,2026-09-01 08:24:43,Rising Rates and $90 Oil Break the August Winning Streak,"Wall Street closed a positive August in the red as Kevin Warsh's Jackson Hole hangover kept the ten-year yield climbing and Brent pushed back above $90. Amazon caught an FTC lawsuit, California utilities were gutted on a wildfire liability vote, and Howmet Aerospace was ambushed by an Elon Musk tweet.",ChartMill,company
PG,2026-09-01 09:30:00,4 Reasons Why SCHD May Be In A Trouble (Rating Downgrade),,SeekingAlpha,company
XOM,2026-09-01 09:59:00,"Stock Market News for Sep 1, 2026",U.S. stock markets closed lower on Monday following the escalation of geopolitical conflicts in the Middle East.,Yahoo,company
XOM,2026-09-01 11:02:07,$1000 Invested In ExxonMobil Holdings 5 Years Ago Would Be Worth This Much Today,"ExxonMobil Holdings (NYSE:XOM) has outperformed the market over the past 5 years by 13.38% on an annualized basis producing an average annual return of 24.47%. Currently, ExxonMobil Holdings has a market capitalization",Benzinga,company
XOM,2026-09-01 11:32:28,Trump Presses Refiners on Gas Prices Tuesday — and He's Been Buying Their Stocks,President Donald Trump is set to meet with oil executives Tuesday.,Benzinga,company
XOM,2026-09-01 13:53:42,Hormuz Escalation Pays Refiners And Tankers Again,"Phillips 66 and DHT Holdings benefit from Middle East tensions, strong crack spreads & tanker rates through 2026. Click to read more of the companies.",SeekingAlpha,company
PG,2026-09-01 14:00:00,Febreze and Dunkin’® Brew Up a First-Of-Its-Kind Scent Collection,"CINCINNATI, September 01, 2026--Today, Febreze and Dunkin’ announced a first-of-its-kind limited-edition scent collection that pairs Febreze’s odor-fighting power with fragrances inspired by some of Dunkin’s most iconic coffee and bakery favorites. Available exclusively at Walmart, the lineup features three indulgent fragrances that bring the unmistakable aromas of a Dunkin’ run into homes and cars nationwide:",Yahoo,company
PG,2026-09-01 14:00:00,"Tide Expands Free & Gentle Line for the First Time in Over 30 Years with New Light Scented Innovation, Fresh & Gentle","CINCINNATI, September 01, 2026--For the first time in over 30 years, Tide Free & Gentle has launched a second addition to its existing portfolio with the release of the NEW Tide Fresh & Gentle with Coastal Oasis Scent, delivering the trusted, superior clean consumers expect from Tide, but now with a light, dermatologist-tested scent.",Yahoo,company
PG,2026-09-01 14:05:16,Why Procter & Gamble’s Quieter Dividend Outpaces Johnson & Johnson’s Growth Story,"Both Johnson and Johnson and Procter & Gamble just refreshed decades-long dividend streaks, but one company has a corporate event on the horizon that has derailed other legendary payout records before.",Yahoo,company
XOM,2026-09-01 14:25:52,Sector Update: Energy Stocks Advance Premarket Tuesday,"Energy stocks were advancing premarket Tuesday, with the State Street Energy Select Sector SPDR ETF",Yahoo,company
XOM,2026-09-01 15:33:46,Investing in ExxonMobil Holdings Corporation (XOM): A Case for Long-Term Growth and Returns,"First Eagle Investment Management, an investment management company, released its Q2 2026 investor update for “First Eagle Global Fund”. The letter can be downloaded here. Easing tensions in the Middle East led to a strong rally in risk markets in Q2. The S&P 500 Index rose 15.2%, while the MSCI EAFE Index gained 10.8%. Growth […]",Yahoo,company
PG,2026-09-01 15:37:01,Reckitt Gets a Baby Formula Break,"Shares jumped after Mead Johnson won a key US trial, easing one of the biggest legal clouds hanging over the group.",Yahoo,company
XOM,2026-09-01 15:49:40,These 7 Energy Stocks Are Rallying as Crude Tops $90 on US Strikes in Iran,US strikes on Iran near the Strait of Hormuz sent WTI crude up 5.4% to $90.38. Seven energy stocks rallied and the 10-year yield hit 4.80%.,Benzinga,company
PG,2026-09-01 16:10:14,European Equities Traded in the US as American Depositary Receipts Edge Higher in Tuesday Trading,European equities traded in the US as American depositary receipts were trending slightly higher lat,Yahoo,company
XOM,2026-09-01 16:27:22,Trump to meet with oil executives on lowering gas prices — and Exxon isn't invited,"President Trump is meeting with several oil executives on Tuesday to discuss expanding refining capacity in the US, with the goal of lowering gas prices. This comes after the US entered a major oil deal (CL=F, BZ=F) with Venezuela, buying up a large portion of the country's oil production rights. Yahoo Finance Washington Correspondent Ben Werschkul outlines all the key details of the meeting.",Yahoo,company
XOM,2026-09-01 16:42:18,The 60/40 Portfolio Is Facing a Fresh Test. These ETFs Can Diversify Oil and Rate Risk,"Rising oil prices and Treasury yields are challenging the 60/40 portfolio. These ETFs offer ways to navigate higher rates, energy costs and inflation.",Benzinga,company
PG,2026-09-01 16:53:30,Dow Jones Industrial Average Dividend Winners: These 5 Stocks Yield 2.9% or More,"The Dow Jones Industrial Average trades near record highs. While this is good news for investors, it has lowered the dividend yield of some of the key 30 components since the start of the year.



While some dividend",Benzinga,company
XOM,2026-09-01 17:23:18,"Chevron, Exxon and Other Oil Stocks Jump as Two Huge Energy Stories Collide","Iran and Venezuela just handed energy investors two completely opposite catalysts at the same time, and Chevron, Exxon, and Halliburton are reacting in real time as traders try to figure out which story actually matters for their portfolios.",Yahoo,company
XOM,2026-09-01 17:55:43,Gulf Coast Refineries Pour Cold Water on Trump’s 65-Billion-Barrel Venezuelan Victory Lap,"Trump just claimed rights to more oil than exists beneath all 50 states combined, but the Gulf Coast refiners responsible for turning that crude into gasoline have a very different reaction than the White House expected.",Yahoo,company
